director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,Genre,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Dan O'Bannon,203.0,108.0,228.0,358.0,431.0,,Comedy,The Return of the Living Dead ,39857,2020,0.0,http://www.imdb.com/title/tt0089907/?ref_=fn_tt_tt_1,300.0,English,4000000.0,1985.0,426.0,1.85,0,High
Billy Wilder,34.0,105.0,0.0,116.0,597.0,,Comedy,The Front Page ,9007,1218,2.0,http://www.imdb.com/title/tt0071524/?ref_=fn_tt_tt_1,50.0,English,4000000.0,1974.0,222.0,2.35,661,High
Rob Cohen,149.0,91.0,357.0,326.0,3000.0,35385560.0,Mystery,The Boy Next Door ,27198,4807,1.0,http://www.imdb.com/title/tt3181822/?ref_=fn_tt_tt_1,131.0,English,4000000.0,2015.0,465.0,2.35,8000,Medium
Carol Reed,20.0,105.0,82.0,69.0,746.0,,Drama,Trapeze ,3102,986,0.0,http://www.imdb.com/title/tt0049875/?ref_=fn_tt_tt_1,35.0,English,4000000.0,1956.0,119.0,2.35,283,High
Lisa Cholodenko,323.0,106.0,450.0,712.0,14000.0,20803237.0,Comedy,The Kids Are All Right ,110616,18645,1.0,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,291.0,English,3500000.0,2010.0,3000.0,1.85,16000,High
John Carpenter,172.0,93.0,0.0,133.0,355.0,13008928.0,Horror,They Live ,73501,837,0.0,http://www.imdb.com/title/tt0096256/?ref_=fn_tt_tt_1,333.0,English,4000000.0,1988.0,151.0,2.35,27000,High
William Arntz,74.0,109.0,0.0,428.0,847.0,10941801.0,Comedy,What the #$*! Do We (K)now!? ,12059,2649,0.0,http://www.imdb.com/title/tt0399877/?ref_=fn_tt_tt_1,486.0,English,,2004.0,670.0,1.85,2000,Medium
Ed Gass-Donnelly,161.0,93.0,8.0,400.0,45000.0,15152879.0,Drama,The Last Exorcism Part II ,13506,46868,0.0,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,68.0,English,5000000.0,2013.0,541.0,2.35,0,Medium
Woody Allen,177.0,96.0,11000.0,405.0,19000.0,10515579.0,Comedy,Scoop ,66840,20132,0.0,http://www.imdb.com/title/tt0457513/?ref_=fn_tt_tt_1,248.0,English,4000000.0,2006.0,427.0,1.85,0,High
Tim Burton,230.0,119.0,13000.0,567.0,1000.0,180011740.0,Action,Planet of the Apes ,177729,2776,0.0,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,1368.0,English,100000000.0,2001.0,658.0,2.35,0,High
DJ Pooh,27.0,93.0,69.0,69.0,522.0,10097096.0,Comedy,The Wash ,5612,955,2.0,http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1,38.0,English,4000000.0,2001.0,231.0,1.85,842,Medium
DJ Pooh,22.0,82.0,69.0,585.0,939.0,9821335.0,Comedy,3 Strikes ,1415,3354,1.0,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1,10.0,English,6000000.0,2000.0,706.0,1.85,118,Medium
Wayne Kramer,157.0,101.0,47.0,407.0,658.0,8243880.0,Crime,The Cooler ,28714,3086,1.0,http://www.imdb.com/title/tt0318374/?ref_=fn_tt_tt_1,215.0,English,3200000.0,2003.0,636.0,2.35,762,High
John Huston,70.0,120.0,1000.0,268.0,862.0,,Drama,The Misfits ,12981,1652,2.0,http://www.imdb.com/title/tt0055184/?ref_=fn_tt_tt_1,121.0,English,4000000.0,1961.0,403.0,1.66,0,High
Patrick Stettner,125.0,81.0,5.0,710.0,49000.0,7825820.0,Crime,The Night Listener ,13086,50831,0.0,http://www.imdb.com/title/tt0448075/?ref_=fn_tt_tt_1,156.0,English,4000000.0,2006.0,780.0,1.85,576,High
James Melkonian,10.0,82.0,7.0,27.0,584.0,7557877.0,Comedy,The Jerky Boys ,2129,1002,0.0,http://www.imdb.com/title/tt0110189/?ref_=fn_tt_tt_1,37.0,English,,1995.0,246.0,1.85,138,Medium
Wes Craven,160.0,107.0,0.0,255.0,798.0,14637490.0,Horror,My Soul to Take ,16411,2537,2.0,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136.0,English,25000000.0,2010.0,374.0,2.35,0,Medium
Michael Tiddes,69.0,86.0,89.0,511.0,986.0,17314483.0,Comedy,A Haunted House 2 ,14621,4073,2.0,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48.0,English,4000000.0,2014.0,713.0,1.85,0,Medium
Roger Avary,143.0,110.0,675.0,968.0,16000.0,6525762.0,Comedy,The Rules of Attraction ,44339,19928,2.0,http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1,425.0,English,4000000.0,2002.0,977.0,1.85,0,High
Alfred Hitchcock,50.0,127.0,13000.0,148.0,204.0,,Drama,Topaz ,12677,753,0.0,http://www.imdb.com/title/tt0065112/?ref_=fn_tt_tt_1,89.0,English,4000000.0,1969.0,187.0,1.85,414,High
Bob Odenkirk,46.0,90.0,0.0,242.0,812.0,4613815.0,Comedy,Let's Go to Prison ,19622,1566,0.0,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58.0,English,,2006.0,466.0,1.85,931,High
Allison Anders,51.0,110.0,99.0,960.0,4000.0,4301331.0,Comedy,Four Rooms ,78241,7921,6.0,http://www.imdb.com/title/tt0113101/?ref_=fn_tt_tt_1,177.0,English,4000000.0,1995.0,975.0,1.85,0,High
Steven Shainberg,163.0,104.0,30.0,296.0,769.0,4046737.0,Comedy,Secretary ,67949,2251,1.0,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,390.0,English,4000000.0,2002.0,413.0,1.85,15000,High
Rick de Oliveira,52.0,96.0,2.0,0.0,960.0,3713002.0,Documentary,The Real Cancun ,3611,972,1.0,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62.0,English,8000000.0,2003.0,12.0,1.85,131,Low
Oliver Stone,40.0,110.0,0.0,237.0,721.0,3468572.0,Drama,Talk Radio ,10073,1966,0.0,http://www.imdb.com/title/tt0096219/?ref_=fn_tt_tt_1,78.0,English,4000000.0,1988.0,246.0,1.85,816,High
Jeff Franklin,45.0,94.0,24.0,545.0,834.0,2800000.0,Comedy,Love Stinks ,4377,2662,3.0,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,85.0,English,4000000.0,1999.0,625.0,1.85,309,High
John Dahl,121.0,93.0,131.0,90.0,497.0,2426851.0,Comedy,You Kill Me ,16224,776,1.0,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76.0,English,4000000.0,2007.0,113.0,2.55,830,High
Mike Mills,114.0,96.0,101.0,71.0,730.0,1325073.0,Comedy,Thumbsucker ,18762,1208,0.0,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,91.0,English,4000000.0,2005.0,394.0,2.35,708,High
Kevin Smith,270.0,88.0,0.0,939.0,1000.0,,Action,Red State ,53342,4777,0.0,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,287.0,English,4000000.0,2011.0,947.0,1.85,16000,High
Dave McKean,116.0,101.0,21.0,161.0,420.0,864959.0,Adventure,Mirrormask ,20275,1215,0.0,http://www.imdb.com/title/tt0366780/?ref_=fn_tt_tt_1,151.0,English,4000000.0,2005.0,291.0,1.85,0,High
Ruggero Deodato,15.0,87.0,101.0,324.0,721.0,800000.0,Adventure,The Barbarians ,2308,1700,0.0,http://www.imdb.com/title/tt0092615/?ref_=fn_tt_tt_1,35.0,English,4000000.0,1987.0,576.0,1.85,550,Medium
Gavin Wiesen,122.0,83.0,19.0,322.0,947.0,1429260.0,Drama,The Art of Getting By ,45293,2353,1.0,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71.0,English,,2011.0,685.0,2.35,0,High
Mora Stephens,35.0,103.0,5.0,842.0,1000.0,,Drama,Zipper ,4091,3408,0.0,http://www.imdb.com/title/tt3346224/?ref_=fn_tt_tt_1,20.0,English,4500000.0,2015.0,1000.0,2.35,987,High
Mars Callahan,41.0,99.0,60.0,444.0,979.0,562059.0,Drama,Poolhall Junkies ,8535,3130,4.0,http://www.imdb.com/title/tt0273982/?ref_=fn_tt_tt_1,113.0,English,4000000.0,2002.0,665.0,1.85,872,High
Mike Figgis,31.0,106.0,81.0,687.0,2000.0,399793.0,Drama,The Loss of Sexual Innocence ,2877,4343,0.0,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1,70.0,English,4000000.0,1999.0,811.0,1.78,111,Medium
Leos Carax,332.0,115.0,227.0,226.0,690.0,,Drama,Holy Motors ,29440,1298,0.0,http://www.imdb.com/title/tt2076220/?ref_=fn_tt_tt_1,110.0,French,,2012.0,227.0,1.85,12000,High
David Gordon Green,232.0,117.0,234.0,221.0,12000.0,371897.0,Drama,Joe ,36494,13607,2.0,http://www.imdb.com/title/tt2382396/?ref_=fn_tt_tt_1,118.0,English,4000000.0,2013.0,1000.0,2.35,11000,High
Stefan Schwartz,43.0,99.0,13.0,159.0,419.0,302204.0,Comedy,Shooting Fish ,6705,975,3.0,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1,53.0,English,3000000.0,1997.0,254.0,2.35,167,High
Renny Harlin,68.0,102.0,212.0,195.0,10000.0,354704.0,Crime,Prison ,2705,11083,0.0,http://www.imdb.com/title/tt0095904/?ref_=fn_tt_tt_1,38.0,English,1300000.0,1987.0,633.0,1.85,314,High
Robert Lee King,51.0,85.0,0.0,209.0,945.0,265107.0,Comedy,Psycho Beach Party ,4617,2282,1.0,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,93.0,English,1500000.0,2000.0,774.0,1.85,614,High
Kevin Allen,33.0,86.0,8.0,428.0,759.0,185577.0,Comedy,The Big Tease ,2133,2805,1.0,http://www.imdb.com/title/tt0156639/?ref_=fn_tt_tt_1,31.0,English,4000000.0,1999.0,638.0,1.85,182,High
David Schwimmer,109.0,106.0,0.0,67.0,617.0,58214.0,Crime,Trust ,34224,916,0.0,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137.0,English,9500000.0,2010.0,163.0,2.35,10000,High
Barry Levinson,34.0,103.0,272.0,70.0,736.0,75078.0,Comedy,An Everlasting Piece ,1398,1403,4.0,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,26.0,English,14000000.0,2000.0,450.0,1.85,132,High
Sam Miller,31.0,93.0,12.0,15.0,578.0,64359.0,Comedy,Among Giants ,811,643,1.0,http://www.imdb.com/title/tt0122906/?ref_=fn_tt_tt_1,26.0,English,2500000.0,1998.0,29.0,,108,High
Anne Fontaine,141.0,112.0,105.0,748.0,18000.0,317125.0,Drama,Adore ,23334,25269,0.0,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,87.0,English,16000000.0,2013.0,6000.0,2.35,0,High
Dan Ireland,19.0,100.0,137.0,476.0,4000.0,,Comedy,The Velocity of Gary ,1555,5796,0.0,http://www.imdb.com/title/tt0120878/?ref_=fn_tt_tt_1,40.0,English,4000000.0,1998.0,575.0,2.35,98,Medium
Jim Mickle,215.0,98.0,53.0,65.0,530.0,18469.0,Drama,Stake Land ,34263,1038,1.0,http://www.imdb.com/title/tt1464580/?ref_=fn_tt_tt_1,141.0,English,650000.0,2010.0,238.0,2.35,0,High
,5.0,23.0,,218.0,254.0,,Comedy,Sonny with a Chance             ,7673,915,1.0,http://www.imdb.com/title/tt1252374/?ref_=fn_tt_tt_1,47.0,English,,,248.0,1.33,325,High
Stephen Kay,12.0,92.0,19.0,599.0,18000.0,12836.0,Biography,The Last Time I Committed Suicide ,1686,20135,1.0,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1,28.0,English,4000000.0,1997.0,759.0,1.85,161,High
Karim Aïnouz,70.0,106.0,19.0,9.0,585.0,20262.0,Drama,Futuro Beach ,1738,629,2.0,http://www.imdb.com/title/tt2199543/?ref_=fn_tt_tt_1,10.0,Portuguese,4000000.0,2014.0,29.0,2.35,278,High
Sam Levinson,46.0,119.0,8.0,2000.0,3000.0,,Comedy,Another Happy Day ,3297,10984,4.0,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,42.0,English,4000000.0,2011.0,3000.0,2.35,798,High
Julian Gilbey,135.0,99.0,7.0,641.0,762.0,,Action,A Lonely Place to Die ,22220,2631,1.0,http://www.imdb.com/title/tt1422136/?ref_=fn_tt_tt_1,97.0,English,4000000.0,2011.0,706.0,2.35,0,High
Vincenzo Natali,38.0,90.0,165.0,150.0,686.0,,Comedy,Nothing ,5137,1298,0.0,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1,50.0,English,,2003.0,246.0,2.35,688,High
Ruba Nadda,36.0,93.0,55.0,5.0,223.0,4063.0,Drama,Inescapable ,2086,242,3.0,http://www.imdb.com/title/tt1844203/?ref_=fn_tt_tt_1,20.0,English,4000000.0,2012.0,11.0,2.35,657,Medium
Edward Burns,6.0,103.0,0.0,183.0,650.0,,Comedy,Purple Violets ,2727,1585,5.0,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,19.0,English,4000000.0,2007.0,536.0,1.85,296,High
Phil Joanou,39.0,93.0,21.0,359.0,763.0,,Horror,The Veil ,4146,2651,2.0,http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1,29.0,English,4000000.0,2016.0,637.0,2.35,0,Medium
Sean Byrne,182.0,84.0,18.0,35.0,399.0,,Horror,The Loved Ones ,27781,644,1.0,http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1,104.0,English,,2009.0,129.0,2.35,0,High
Chris Stokes,14.0,81.0,548.0,104.0,166.0,,Horror,No Vacancy ,1561,609,0.0,http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1,21.0,English,4000000.0,2012.0,134.0,,531,Medium
Mark Griffiths,3.0,84.0,4.0,271.0,637.0,,Comedy,How to Fall in Love ,1929,1932,2.0,http://www.imdb.com/title/tt2395247/?ref_=fn_tt_tt_1,4.0,English,4000000.0,2012.0,346.0,1.78,170,High
Bruce Macdonald,3.0,94.0,103.0,111.0,544.0,,Adventure,The Perfect Wave ,724,1150,1.0,http://www.imdb.com/title/tt2414822/?ref_=fn_tt_tt_1,15.0,English,4000000.0,2014.0,476.0,,365,Medium
Timur Bekmambetov,1.0,141.0,335.0,635.0,11000.0,,Adventure,Ben-Hur ,67,13391,2.0,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1.0,English,100000000.0,2016.0,744.0,2.35,0,High
Richard Raymond,31.0,104.0,10.0,196.0,507.0,143653.0,Biography,Desert Dancer ,1177,1281,0.0,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,10.0,English,4000000.0,2014.0,236.0,2.35,0,High
Sam Peckinpah,53.0,152.0,541.0,288.0,773.0,14873.0,Adventure,Major Dundee ,5294,2888,2.0,http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1,67.0,English,3800000.0,1965.0,575.0,2.35,251,High
Alan Jacobs,1.0,92.0,2.0,601.0,881.0,,Drama,Down for Life ,257,3229,3.0,http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1,6.0,English,,2009.0,826.0,1.85,237,High
George Sidney,21.0,107.0,24.0,83.0,277.0,8000000.0,Biography,Annie Get Your Gun ,3167,731,0.0,http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1,90.0,English,3768785.0,1950.0,244.0,1.37,456,High
Christopher Morris,246.0,97.0,69.0,106.0,414.0,304137.0,Comedy,Four Lions ,55982,1269,0.0,http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1,148.0,English,,2010.0,365.0,1.85,17000,High
Peter Stebbings,78.0,95.0,89.0,388.0,963.0,37606.0,Comedy,Defendor ,31836,2658,0.0,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1,90.0,English,3500000.0,2009.0,654.0,2.35,0,High
Vincente Minnelli,41.0,102.0,136.0,48.0,89.0,2956000.0,Adventure,The Pirate ,3258,282,0.0,http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1,54.0,English,3700000.0,1948.0,78.0,1.37,359,High
Dagur Kári,61.0,99.0,29.0,64.0,117.0,19959.0,Drama,The Good Heart ,3579,298,2.0,http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1,14.0,English,3800000.0,2009.0,64.0,2.35,0,High
Nicholas Hytner,112.0,109.0,13.0,480.0,3000.0,2706659.0,Comedy,The History Boys ,17770,5977,0.0,http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1,172.0,English,2000000.0,2006.0,796.0,1.85,0,High
Jaume Collet-Serra,349.0,113.0,174.0,767.0,14000.0,61094903.0,Action,Unknown ,210548,17151,3.0,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,332.0,English,30000000.0,2011.0,902.0,2.35,29000,High
Peter Cattaneo,122.0,91.0,11.0,121.0,1000.0,45857453.0,Comedy,The Full Monty ,82232,2323,3.0,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,174.0,English,3500000.0,1997.0,891.0,1.85,0,High
Kevin Carraway,11.0,88.0,2.0,6.0,2000.0,,Action,Chain of Command ,801,2886,3.0,http://www.imdb.com/title/tt4340720/?ref_=fn_tt_tt_1,14.0,English,5000000.0,2015.0,872.0,1.33,358,Medium
F. Gary Gray,20.0,97.0,473.0,624.0,826.0,27900000.0,Comedy,Friday ,74626,3455,1.0,http://www.imdb.com/title/tt0113118/?ref_=fn_tt_tt_1,157.0,English,3500000.0,1995.0,723.0,1.85,8000,High
Michael Gornick,95.0,85.0,10.0,178.0,3000.0,14000000.0,Comedy,Creepshow 2 ,15956,3617,0.0,http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1,118.0,English,3500000.0,1987.0,273.0,1.85,1000,High
Sam Peckinpah,31.0,121.0,541.0,242.0,575.0,,Comedy,The Ballad of Cable Hogue ,6350,1970,2.0,http://www.imdb.com/title/tt0065446/?ref_=fn_tt_tt_1,62.0,English,3716946.0,1970.0,372.0,1.85,357,High
Jack Smight,22.0,121.0,22.0,367.0,606.0,,Action,Harper ,5941,2402,1.0,http://www.imdb.com/title/tt0060490/?ref_=fn_tt_tt_1,74.0,English,3500000.0,1966.0,481.0,2.35,470,High
Robert Eggers,425.0,92.0,22.0,159.0,648.0,25138292.0,Horror,The Witch ,66483,1122,0.0,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,452.0,English,3500000.0,2015.0,191.0,1.66,43000,High
Michael Martin,19.0,93.0,0.0,78.0,625.0,10305534.0,Comedy,I Got the Hook Up ,1721,987,2.0,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1,38.0,English,3500000.0,1998.0,118.0,1.85,280,Medium
Edward Burns,43.0,96.0,0.0,111.0,385.0,9449219.0,Comedy,She's the One ,13949,995,2.0,http://www.imdb.com/title/tt0117628/?ref_=fn_tt_tt_1,98.0,English,3500000.0,1996.0,356.0,1.85,453,High
George A. Romero,184.0,87.0,0.0,83.0,1000.0,,Horror,Day of the Dead ,49672,1592,1.0,http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1,419.0,English,3500000.0,1985.0,177.0,1.85,3000,High
Gideon Raff,33.0,94.0,47.0,108.0,430.0,,Horror,Train ,4790,836,1.0,http://www.imdb.com/title/tt1015474/?ref_=fn_tt_tt_1,52.0,English,,2008.0,209.0,1.85,804,Medium
Louis C.K.,31.0,81.0,0.0,542.0,560.0,3293258.0,Action,Pootie Tang ,11399,2238,0.0,http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1,131.0,English,3000000.0,2001.0,555.0,1.85,0,Medium
Anthony C. Ferrante,139.0,97.0,48.0,689.0,984.0,,Horror,Sharknado ,34532,3075,0.0,http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1,236.0,English,1000000.0,2013.0,697.0,1.78,93000,Low
Salvador Carrasco,39.0,106.0,22.0,10.0,174.0,886410.0,Drama,La otra conquista ,1024,222,0.0,http://www.imdb.com/title/tt0175996/?ref_=fn_tt_tt_1,494.0,Spanish,3500000.0,1998.0,16.0,1.85,140,High
André Øvredal,337.0,103.0,12.0,4.0,29.0,252652.0,Comedy,Trollhunter ,54104,44,0.0,http://www.imdb.com/title/tt1740707/?ref_=fn_tt_tt_1,199.0,Norwegian,19900000.0,2010.0,4.0,1.85,38000,High
Robert Cary,30.0,101.0,0.0,681.0,827.0,220234.0,Comedy,Ira & Abby ,1950,3574,3.0,http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1,24.0,English,3500000.0,2006.0,729.0,1.85,360,High
Akiva Schaffer,265.0,102.0,82.0,536.0,622.0,34350553.0,Action,The Watch ,104072,2486,4.0,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207.0,English,68000000.0,2012.0,591.0,2.35,15000,High
Adam Rapp,50.0,98.0,9.0,405.0,11000.0,101228.0,Comedy,Winter Passing ,7228,20009,4.0,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,53.0,English,3500000.0,2005.0,8000.0,1.85,414,High
Angela Robinson,50.0,91.0,23.0,660.0,4000.0,96793.0,Action,D.E.B.S. ,12188,6380,3.0,http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1,135.0,English,3500000.0,2004.0,756.0,2.35,1000,Medium
Warren P. Sonoda,9.0,105.0,28.0,131.0,426.0,123777.0,Action,The Masked Saint ,342,1043,0.0,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1,15.0,English,3500000.0,2016.0,294.0,1.85,0,Medium
Amanda Gusack,15.0,98.0,0.0,31.0,368.0,,Crime,The Betrayed ,1634,668,0.0,http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1,11.0,English,3500000.0,2008.0,168.0,1.85,127,High
Avi Nesher,5.0,104.0,6.0,467.0,922.0,,Action,Taxman ,372,2406,6.0,http://www.imdb.com/title/tt0138862/?ref_=fn_tt_tt_1,20.0,English,1000000.0,1998.0,893.0,1.37,18,High
,1.0,45.0,,119.0,773.0,,Drama,The Secret             ,653,1393,3.0,http://www.imdb.com/title/tt5116280/?ref_=fn_tt_tt_1,4.0,English,,,133.0,,405,High
Charles Adelman,4.0,96.0,0.0,460.0,708.0,,Horror,2:13 ,961,2307,0.0,http://www.imdb.com/title/tt1002561/?ref_=fn_tt_tt_1,12.0,English,3500000.0,2009.0,574.0,2.35,211,Medium
Charles Ferguson,6.0,100.0,117.0,0.0,21.0,29233.0,Documentary,Time to Choose ,75,24,0.0,http://www.imdb.com/title/tt5001130/?ref_=fn_tt_tt_1,2.0,English,3500000.0,2015.0,3.0,,121,High
Uwe Boll,17.0,86.0,892.0,50.0,603.0,,Action,In the Name of the King: The Last Job ,1285,854,1.0,http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1,10.0,English,3500000.0,2014.0,145.0,1.78,721,Low
Mark Young,7.0,92.0,14.0,597.0,2000.0,,Action,Wicked Blood ,1928,3854,2.0,http://www.imdb.com/title/tt2761578/?ref_=fn_tt_tt_1,10.0,English,3500000.0,2014.0,660.0,1.85,482,Medium
Daniel Petrie Jr.,9.0,88.0,19.0,322.0,795.0,,Drama,Dawn Patrol ,455,2497,0.0,http://www.imdb.com/title/tt2073661/?ref_=fn_tt_tt_1,13.0,English,3500000.0,2014.0,535.0,2.35,570,Medium
Antonio Simoncini,3.0,90.0,0.0,37.0,1000.0,,Crime,Lords of London ,610,1183,1.0,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,18.0,English,3440000.0,2014.0,53.0,2.35,606,Low
Mel Brooks,55.0,94.0,0.0,605.0,1000.0,,Comedy,High Anxiety ,15115,2861,0.0,http://www.imdb.com/title/tt0076141/?ref_=fn_tt_tt_1,102.0,English,3400000.0,1977.0,628.0,1.85,0,High
J.C. Chandor,290.0,107.0,78.0,969.0,18000.0,5354039.0,Biography,Margin Call ,92599,22834,8.0,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,225.0,English,3500000.0,2011.0,2000.0,1.85,21000,High
Eldar Rapaport,10.0,99.0,0.0,43.0,141.0,,Drama,August ,1262,320,1.0,http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1,13.0,English,,2011.0,69.0,2.35,224,High
Clark Gregg,159.0,92.0,0.0,539.0,1000.0,2926565.0,Comedy,Choke ,28573,3608,0.0,http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1,72.0,English,3000000.0,2008.0,585.0,1.66,0,High
Justin Kerrigan,47.0,99.0,8.0,78.0,798.0,104257.0,Comedy,Human Traffic ,19194,1430,2.0,http://www.imdb.com/title/tt0188674/?ref_=fn_tt_tt_1,160.0,English,2200000.0,1999.0,472.0,1.85,0,High
Nathan Frankowski,17.0,102.0,19.0,80.0,632.0,,Biography,Day One ,2116,1011,7.0,http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1,13.0,English,3400000.0,2012.0,144.0,,0,High
Karen Moncrieff,85.0,93.0,22.0,303.0,11000.0,17311.0,Crime,The Dead Girl ,12304,11860,0.0,http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1,73.0,English,,2006.0,505.0,1.85,799,High
Alejandro Monteverde,60.0,91.0,38.0,377.0,625.0,8108247.0,Drama,Bella ,9607,2747,0.0,http://www.imdb.com/title/tt0482463/?ref_=fn_tt_tt_1,174.0,English,3300000.0,2006.0,464.0,1.85,0,High
Mark L. Lester,101.0,98.0,73.0,129.0,595.0,,Action,Class of 1984 ,6549,1105,4.0,http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1,75.0,English,4300000.0,1982.0,251.0,1.85,934,High
Jennifer Finnigan,1.0,97.0,246.0,491.0,756.0,,Comedy,The Opposite Sex ,557,3717,5.0,http://www.imdb.com/title/tt2796678/?ref_=fn_tt_tt_1,3.0,English,3300000.0,2014.0,521.0,16.0,0,Medium
Eric Styles,16.0,92.0,4.0,405.0,631.0,7680.0,Drama,Dreaming of Joseph Lees ,704,2020,0.0,http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1,18.0,English,2000000.0,1999.0,443.0,,100,High
Max Mayer,122.0,99.0,6.0,194.0,828.0,2277396.0,Drama,Adam ,29239,1936,0.0,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1,70.0,English,,2009.0,390.0,2.35,0,High
Mike Mills,261.0,105.0,101.0,157.0,1000.0,5776314.0,Comedy,Beginners ,73349,2016,4.0,http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1,142.0,English,3200000.0,2010.0,394.0,1.85,15000,High
John Gulager,130.0,95.0,38.0,898.0,164000.0,,Action,Feast ,25542,170118,0.0,http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1,252.0,English,3200000.0,2005.0,2000.0,2.35,0,High
Brandon Cronenberg,188.0,108.0,43.0,463.0,691.0,,Horror,Antiviral ,9356,1962,0.0,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1,47.0,English,3200000.0,2012.0,480.0,1.85,0,High
Spike Lee,53.0,115.0,0.0,360.0,1000.0,38168022.0,Comedy,The Original Kings of Comedy ,4687,1964,0.0,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,83.0,English,3000000.0,2000.0,436.0,1.85,290,High
Tod Williams,264.0,98.0,21.0,189.0,438.0,84749884.0,Horror,Paranormal Activity 2 ,82133,1081,0.0,http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1,359.0,English,3000000.0,2010.0,332.0,1.85,14000,High
